order_id,order_date,promised_date,shipped_date,country,store_id,channel,sku_id,quantity,unit_price,status,cancellation_reason
ORD005800,2024-06-04,2024-06-06,2024-06-06,Malaysia,MY01,Omni,SKU0049,2,2144,Shipped,
ORD005801,2024-10-13,2024-10-15,2024-10-17,Singapore,SG01,Omni,SKU0089,3,3280,Shipped,
ORD005802,2024-04-30,2024-05-03,2024-05-02,Vietnam,VN02,Omni,SKU0030,2,1890,Shipped,
ORD005803,2024-04-15,2024-04-16,2024-04-19,Singapore,SG01,Omni,SKU0008,3,3148,Shipped,
ORD005804,2024-03-15,2024-03-16,2024-03-19,Thailand,TH02,Boutique,SKU0053,1,1846,Shipped,
ORD005805,2024-01-22,2024-01-23,,Singapore,SG01,Boutique,SKU0066,1,2912,Cancelled,Customer cancellation
ORD005806,2024-03-23,2024-03-24,2024-03-25,Singapore,SG02,Omni,SKU0003,2,5787,Shipped,
ORD005807,2024-05-14,2024-05-17,2024-05-18,Malaysia,MY02,Ecom,SKU0089,1,3280,Shipped,
ORD005808,2024-10-31,2024-11-02,2024-11-01,Vietnam,VN02,Boutique,SKU0070,2,1946,Shipped,
ORD005809,2024-09-22,2024-09-23,2024-09-24,Malaysia,MY01,Boutique,SKU0079,1,1560,Shipped,
ORD005810,2024-12-20,2024-12-21,2024-12-22,Thailand,TH01,Boutique,SKU0056,3,604,Shipped,
ORD005811,2024-01-28,2024-01-29,2024-01-29,Vietnam,VN01,Boutique,SKU0015,3,620,Shipped,
ORD005812,2024-11-18,2024-11-20,2024-11-19,Vietnam,VN02,Ecom,SKU0040,1,1562,Shipped,
ORD005813,2024-08-12,2024-08-14,2024-08-15,Singapore,SG01,Boutique,SKU0006,1,1521,Shipped,
ORD005814,2024-09-16,2024-09-18,2024-09-17,Malaysia,MY02,Boutique,SKU0076,1,1328,Shipped,
ORD005815,2024-09-15,2024-09-18,2024-09-16,Vietnam,VN01,Boutique,SKU0040,1,1562,Shipped,
ORD005816,2024-11-09,2024-11-11,2024-11-11,Indonesia,ID02,Ecom,SKU0025,1,3795,Shipped,
ORD005817,2024-11-29,2024-11-30,2024-12-01,Malaysia,MY02,Ecom,SKU0074,1,669,Shipped,
ORD005818,2024-10-26,2024-10-27,2024-10-29,Malaysia,MY01,Boutique,SKU0052,3,3221,Shipped,
ORD005819,2024-08-25,2024-08-27,2024-08-28,Thailand,TH01,Boutique,SKU0096,1,5485,Shipped,
ORD005820,2024-10-25,2024-10-27,2024-10-27,Malaysia,MY01,Omni,SKU0039,2,1305,Shipped,
ORD005821,2024-10-25,2024-10-26,2024-10-28,Vietnam,VN01,Omni,SKU0073,1,2618,Shipped,
ORD005822,2024-07-28,2024-07-31,2024-08-01,Vietnam,VN02,Omni,SKU0078,2,1523,Shipped,
ORD005823,2024-03-19,2024-03-21,2024-03-21,Thailand,TH02,Boutique,SKU0031,2,5332,Shipped,
ORD005824,2024-04-16,2024-04-18,2024-04-20,Thailand,TH01,Ecom,SKU0095,2,632,Shipped,
ORD005825,2024-10-06,2024-10-07,2024-10-08,Malaysia,MY02,Boutique,SKU0071,2,1251,Shipped,
ORD005826,2024-10-22,2024-10-24,2024-10-24,Thailand,TH02,Ecom,SKU0050,1,1317,Shipped,
ORD005827,2024-01-06,2024-01-07,2024-01-06,Malaysia,MY01,Boutique,SKU0033,3,1461,Shipped,
ORD005828,2024-04-01,2024-04-02,2024-04-01,Indonesia,ID01,Boutique,SKU0072,1,1375,Shipped,
ORD005829,2024-04-07,2024-04-08,2024-04-12,Malaysia,MY02,Boutique,SKU0033,2,1461,Shipped,
ORD005830,2024-12-31,2025-01-01,2025-01-01,Vietnam,VN02,Ecom,SKU0100,2,3175,Shipped,
ORD005831,2024-09-29,2024-10-01,2024-10-01,Singapore,SG01,Boutique,SKU0043,1,1125,Shipped,
ORD005832,2024-11-02,2024-11-05,2024-11-02,Singapore,SG02,Boutique,SKU0064,1,3999,Shipped,
ORD005833,2024-08-08,2024-08-11,2024-08-12,Malaysia,MY02,Boutique,SKU0004,1,3457,Shipped,
ORD005834,2024-02-19,2024-02-21,2024-02-20,Vietnam,VN02,Ecom,SKU0066,3,2912,Shipped,
ORD005835,2024-11-10,2024-11-12,2024-11-12,Vietnam,VN02,Omni,SKU0061,1,1463,Shipped,
ORD005836,2024-08-27,2024-08-29,2024-08-30,Indonesia,ID01,Ecom,SKU0012,1,2938,Shipped,
ORD005837,2024-09-26,2024-09-27,2024-09-29,Singapore,SG02,Ecom,SKU0078,2,1523,Shipped,
ORD005838,2024-06-16,2024-06-19,2024-06-17,Singapore,SG02,Boutique,SKU0022,1,1868,Shipped,
ORD005839,2024-12-19,2024-12-20,2024-12-20,Thailand,TH01,Boutique,SKU0057,1,5270,Shipped,
ORD005840,2024-11-04,2024-11-07,,Thailand,TH02,Ecom,SKU0056,2,604,Cancelled,No stock
ORD005841,2024-08-04,2024-08-07,2024-08-06,Vietnam,VN01,Omni,SKU0023,3,5902,Shipped,
ORD005842,2024-01-02,2024-01-03,2024-01-05,Malaysia,MY02,Boutique,SKU0100,2,3175,Shipped,
ORD005843,2024-09-15,2024-09-16,2024-09-16,Indonesia,ID01,Ecom,SKU0021,1,1349,Shipped,
ORD005844,2024-01-27,2024-01-28,2024-01-27,Indonesia,ID01,Ecom,SKU0089,1,3280,Shipped,
ORD005845,2024-10-02,2024-10-06,2024-10-03,Singapore,SG01,Boutique,SKU0093,1,3242,Shipped,
ORD005846,2024-04-05,2024-04-06,2024-04-08,Malaysia,MY01,Ecom,SKU0066,1,2912,Shipped,
ORD005847,2024-08-11,2024-08-13,2024-08-11,Vietnam,VN01,Boutique,SKU0090,1,3367,Shipped,
ORD005848,2024-01-30,2024-02-01,2024-01-31,Malaysia,MY01,Ecom,SKU0005,2,3133,Shipped,
ORD005849,2024-02-24,2024-02-25,2024-02-25,Vietnam,VN02,Ecom,SKU0024,2,2435,Shipped,
ORD005850,2024-09-01,2024-09-03,2024-09-03,Indonesia,ID01,Boutique,SKU0054,1,1106,Shipped,
ORD005851,2024-08-01,2024-08-02,2024-08-02,Malaysia,MY01,Boutique,SKU0046,3,4751,Shipped,
ORD005852,2024-04-22,2024-04-23,2024-04-23,Malaysia,MY01,Boutique,SKU0071,2,1251,Shipped,
ORD005853,2024-11-02,2024-11-03,2024-11-03,Vietnam,VN01,Ecom,SKU0007,2,1899,Shipped,
ORD005854,2024-11-20,2024-11-23,2024-11-23,Indonesia,ID02,Omni,SKU0087,1,1775,Shipped,
ORD005855,2024-02-15,2024-02-17,2024-02-18,Singapore,SG01,Boutique,SKU0089,2,3280,Shipped,
ORD005856,2024-07-19,2024-07-21,2024-07-22,Thailand,TH01,Boutique,SKU0096,2,5485,Shipped,
ORD005857,2024-05-18,2024-05-19,,Thailand,TH02,Boutique,SKU0061,2,1463,Cancelled,Payment failure
ORD005858,2024-05-01,2024-05-02,2024-05-02,Indonesia,ID02,Ecom,SKU0044,2,3020,Shipped,
ORD005859,2024-06-23,2024-06-24,2024-06-25,Thailand,TH02,Boutique,SKU0012,1,2938,Shipped,
ORD005860,2024-05-07,2024-05-09,2024-05-08,Indonesia,ID02,Omni,SKU0001,3,1505,Shipped,
ORD005861,2024-05-30,2024-06-01,2024-05-31,Vietnam,VN01,Boutique,SKU0036,1,6157,Shipped,
ORD005862,2024-01-21,2024-01-23,2024-01-24,Thailand,TH01,Ecom,SKU0079,3,1560,Shipped,
ORD005863,2024-12-24,2024-12-26,,Thailand,TH02,Ecom,SKU0075,1,2222,Cancelled,Address issue
ORD005864,2024-03-15,2024-03-17,2024-03-16,Malaysia,MY01,Ecom,SKU0013,1,2065,Shipped,
ORD005865,2024-04-20,2024-04-22,2024-04-24,Singapore,SG01,Omni,SKU0002,1,957,Shipped,
ORD005866,2024-06-18,2024-06-19,2024-06-19,Indonesia,ID02,Omni,SKU0083,1,805,Shipped,
ORD005867,2024-02-03,2024-02-04,2024-02-04,Indonesia,ID01,Omni,SKU0054,2,1106,Shipped,
ORD005868,2024-08-18,2024-08-20,2024-08-21,Singapore,SG01,Omni,SKU0056,1,604,Shipped,
ORD005869,2024-12-31,2025-01-02,2025-01-03,Vietnam,VN02,Boutique,SKU0099,1,2292,Shipped,
ORD005870,2024-08-04,2024-08-06,2024-08-06,Vietnam,VN02,Boutique,SKU0049,1,2144,Shipped,
ORD005871,2024-09-09,2024-09-13,2024-09-11,Vietnam,VN02,Omni,SKU0022,1,1868,Shipped,
ORD005872,2024-12-10,2024-12-14,2024-12-13,Thailand,TH01,Omni,SKU0004,1,3457,Shipped,
ORD005873,2024-07-18,2024-07-20,2024-07-20,Malaysia,MY02,Ecom,SKU0020,2,3985,Shipped,
ORD005874,2024-12-25,2024-12-27,2024-12-25,Thailand,TH01,Omni,SKU0003,2,5787,Shipped,
ORD005875,2024-07-03,2024-07-05,2024-07-03,Vietnam,VN01,Boutique,SKU0038,1,717,Shipped,
ORD005876,2024-08-04,2024-08-05,2024-08-05,Indonesia,ID02,Boutique,SKU0063,2,2798,Shipped,
ORD005877,2024-02-09,2024-02-10,2024-02-11,Singapore,SG01,Boutique,SKU0011,3,1471,Shipped,
ORD005878,2024-09-07,2024-09-08,2024-09-11,Malaysia,MY02,Boutique,SKU0046,1,4751,Shipped,
ORD005879,2024-12-23,2024-12-24,2024-12-27,Vietnam,VN02,Boutique,SKU0070,2,1946,Shipped,
ORD005880,2024-08-01,2024-08-03,2024-08-06,Indonesia,ID01,Ecom,SKU0079,1,1560,Shipped,
ORD005881,2024-12-03,2024-12-04,,Indonesia,ID01,Ecom,SKU0045,1,1601,Cancelled,Customer cancellation
ORD005882,2024-01-14,2024-01-16,2024-01-15,Malaysia,MY01,Ecom,SKU0023,2,5902,Shipped,
ORD005883,2024-06-24,2024-06-26,,Malaysia,MY01,Boutique,SKU0070,2,1946,Cancelled,No stock
ORD005884,2024-03-29,2024-03-30,2024-03-31,Vietnam,VN02,Boutique,SKU0036,2,6157,Shipped,
ORD005885,2024-07-04,2024-07-05,,Indonesia,ID01,Boutique,SKU0015,1,620,Cancelled,Customer cancellation
ORD005886,2024-06-30,2024-07-02,2024-07-03,Indonesia,ID02,Boutique,SKU0085,1,1663,Shipped,
ORD005887,2024-03-05,2024-03-06,2024-03-09,Singapore,SG02,Ecom,SKU0024,2,2435,Shipped,
ORD005888,2024-11-09,2024-11-11,,Malaysia,MY02,Boutique,SKU0073,2,2618,Cancelled,Customer cancellation
ORD005889,2024-10-18,2024-10-21,2024-10-18,Thailand,TH01,Ecom,SKU0087,1,1775,Shipped,
ORD005890,2024-05-06,2024-05-08,2024-05-08,Indonesia,ID02,Boutique,SKU0081,2,1720,Shipped,
ORD005891,2024-08-06,2024-08-08,2024-08-06,Indonesia,ID01,Ecom,SKU0019,1,3269,Shipped,
ORD005892,2024-06-11,2024-06-13,2024-06-11,Thailand,TH02,Boutique,SKU0007,1,1899,Shipped,
ORD005893,2024-04-02,2024-04-04,2024-04-05,Thailand,TH01,Ecom,SKU0075,2,2222,Shipped,
ORD005894,2024-03-26,2024-03-27,2024-03-29,Thailand,TH02,Boutique,SKU0014,1,2766,Shipped,
ORD005895,2024-10-11,2024-10-13,2024-10-14,Thailand,TH02,Omni,SKU0080,1,1341,Shipped,
ORD005896,2024-03-09,2024-03-10,2024-03-11,Vietnam,VN02,Boutique,SKU0038,1,717,Shipped,
ORD005897,2024-02-25,2024-02-27,2024-02-26,Singapore,SG01,Ecom,SKU0028,3,1606,Shipped,
ORD005898,2024-03-29,2024-03-30,2024-03-29,Malaysia,MY01,Ecom,SKU0003,1,5787,Shipped,
ORD005899,2024-09-02,2024-09-06,2024-09-02,Singapore,SG01,Boutique,SKU0088,2,1982,Shipped,
ORD005900,2024-06-01,2024-06-02,2024-06-05,Singapore,SG01,Boutique,SKU0060,2,734,Shipped,
ORD005901,2024-06-17,2024-06-18,2024-06-18,Indonesia,ID01,Ecom,SKU0092,1,4344,Shipped,
ORD005902,2024-11-09,2024-11-10,2024-11-10,Singapore,SG01,Omni,SKU0034,2,976,Shipped,
ORD005903,2024-12-12,2024-12-14,2024-12-12,Malaysia,MY01,Omni,SKU0067,1,4695,Shipped,
ORD005904,2024-11-17,2024-11-18,2024-11-19,Malaysia,MY02,Ecom,SKU0060,1,734,Shipped,
ORD005905,2024-06-16,2024-06-17,2024-06-16,Thailand,TH01,Boutique,SKU0060,2,734,Shipped,
ORD005906,2024-08-12,2024-08-13,2024-08-13,Indonesia,ID02,Boutique,SKU0092,2,4344,Shipped,
ORD005907,2024-11-22,2024-11-24,2024-11-27,Malaysia,MY02,Boutique,SKU0038,1,717,Shipped,
ORD005908,2024-04-16,2024-04-17,2024-04-17,Indonesia,ID02,Ecom,SKU0092,1,4344,Shipped,
ORD005909,2024-11-04,2024-11-06,2024-11-06,Indonesia,ID01,Boutique,SKU0053,1,1846,Shipped,
ORD005910,2024-11-20,2024-11-21,2024-11-22,Vietnam,VN02,Omni,SKU0029,2,2091,Shipped,
ORD005911,2024-08-26,2024-08-28,2024-08-27,Thailand,TH02,Boutique,SKU0100,2,3175,Shipped,
ORD005912,2024-04-27,2024-04-29,2024-04-30,Indonesia,ID02,Omni,SKU0081,1,1720,Shipped,
ORD005913,2024-11-29,2024-12-01,2024-12-01,Thailand,TH01,Omni,SKU0055,2,6320,Shipped,
ORD005914,2024-05-28,2024-05-29,2024-05-29,Malaysia,MY02,Boutique,SKU0061,1,1463,Shipped,
ORD005915,2024-08-16,2024-08-18,2024-08-17,Indonesia,ID01,Boutique,SKU0065,1,1938,Shipped,
ORD005916,2024-12-24,2024-12-26,2024-12-26,Singapore,SG01,Ecom,SKU0025,2,3795,Shipped,
ORD005917,2024-07-27,2024-07-29,2024-07-28,Vietnam,VN01,Boutique,SKU0083,1,805,Shipped,
ORD005918,2024-12-28,2024-12-29,2024-12-31,Vietnam,VN01,Boutique,SKU0002,2,957,Shipped,
ORD005919,2024-06-03,2024-06-04,2024-06-05,Malaysia,MY01,Ecom,SKU0097,2,3861,Shipped,
ORD005920,2024-05-21,2024-05-23,2024-05-22,Singapore,SG02,Ecom,SKU0078,2,1523,Shipped,
ORD005921,2024-01-19,2024-01-20,2024-01-20,Vietnam,VN02,Ecom,SKU0068,2,2033,Shipped,
ORD005922,2024-07-04,2024-07-06,2024-07-09,Thailand,TH02,Ecom,SKU0037,1,1142,Shipped,
ORD005923,2024-07-10,2024-07-13,2024-07-11,Thailand,TH01,Boutique,SKU0090,1,3367,Shipped,
ORD005924,2024-09-09,2024-09-13,2024-09-10,Indonesia,ID01,Boutique,SKU0024,1,2435,Shipped,
ORD005925,2024-01-04,2024-01-05,2024-01-09,Malaysia,MY01,Boutique,SKU0025,2,3795,Shipped,
ORD005926,2024-08-23,2024-08-24,2024-08-25,Indonesia,ID01,Boutique,SKU0098,2,3399,Shipped,
ORD005927,2024-08-16,2024-08-17,2024-08-17,Singapore,SG01,Boutique,SKU0053,3,1846,Shipped,
ORD005928,2024-01-25,2024-01-27,2024-01-25,Indonesia,ID01,Omni,SKU0081,1,1720,Shipped,
ORD005929,2024-04-08,2024-04-09,2024-04-09,Singapore,SG02,Ecom,SKU0064,2,3999,Shipped,
ORD005930,2024-01-24,2024-01-26,2024-01-25,Vietnam,VN01,Boutique,SKU0021,3,1349,Shipped,
ORD005931,2024-03-14,2024-03-15,2024-03-14,Indonesia,ID01,Boutique,SKU0084,1,2027,Shipped,
ORD005932,2024-11-11,2024-11-12,2024-11-11,Thailand,TH02,Boutique,SKU0096,2,5485,Shipped,
ORD005933,2024-08-14,2024-08-16,2024-08-19,Singapore,SG02,Ecom,SKU0011,2,1471,Shipped,
ORD005934,2024-12-09,2024-12-12,2024-12-09,Singapore,SG01,Omni,SKU0093,1,3242,Shipped,
ORD005935,2024-05-08,2024-05-11,,Singapore,SG02,Boutique,SKU0091,1,1033,Cancelled,Payment failure
ORD005936,2024-09-26,2024-09-27,2024-09-26,Thailand,TH01,Boutique,SKU0083,1,805,Shipped,
ORD005937,2024-06-09,2024-06-11,2024-06-10,Thailand,TH01,Boutique,SKU0007,3,1899,Shipped,
ORD005938,2024-04-20,2024-04-21,2024-04-21,Singapore,SG01,Boutique,SKU0036,1,6157,Shipped,
ORD005939,2024-11-10,2024-11-12,2024-11-12,Singapore,SG01,Ecom,SKU0006,2,1521,Shipped,
ORD005940,2024-04-28,2024-04-29,2024-04-29,Singapore,SG02,Boutique,SKU0018,1,6218,Shipped,
ORD005941,2024-07-14,2024-07-15,2024-07-18,Singapore,SG02,Omni,SKU0080,3,1341,Shipped,
ORD005942,2024-07-13,2024-07-15,2024-07-15,Malaysia,MY02,Boutique,SKU0094,2,1092,Shipped,
ORD005943,2024-05-31,2024-06-02,2024-06-02,Indonesia,ID02,Ecom,SKU0081,2,1720,Shipped,
ORD005944,2024-07-19,2024-07-21,2024-07-21,Indonesia,ID01,Boutique,SKU0070,1,1946,Shipped,
ORD005945,2024-12-15,2024-12-17,2024-12-16,Singapore,SG01,Boutique,SKU0042,1,3121,Shipped,
ORD005946,2024-01-10,2024-01-11,2024-01-11,Indonesia,ID02,Ecom,SKU0077,1,3890,Shipped,
ORD005947,2024-05-03,2024-05-05,2024-05-06,Indonesia,ID01,Ecom,SKU0082,1,6080,Shipped,
ORD005948,2024-02-23,2024-02-25,2024-02-25,Indonesia,ID02,Boutique,SKU0031,2,5332,Shipped,
ORD005949,2024-09-12,2024-09-14,2024-09-12,Indonesia,ID02,Boutique,SKU0068,2,2033,Shipped,
ORD005950,2024-06-15,2024-06-19,2024-06-15,Vietnam,VN02,Boutique,SKU0057,2,5270,Shipped,
ORD005951,2024-10-09,2024-10-10,,Thailand,TH02,Ecom,SKU0007,2,1899,Cancelled,No stock
ORD005952,2024-01-18,2024-01-20,2024-01-22,Singapore,SG01,Boutique,SKU0096,1,5485,Shipped,
ORD005953,2024-03-24,2024-03-27,2024-03-25,Indonesia,ID01,Omni,SKU0047,1,3621,Shipped,
ORD005954,2024-06-12,2024-06-15,2024-06-13,Malaysia,MY01,Ecom,SKU0043,2,1125,Shipped,
ORD005955,2024-07-20,2024-07-23,2024-07-21,Indonesia,ID02,Ecom,SKU0048,2,1643,Shipped,
ORD005956,2024-08-30,2024-08-31,2024-09-01,Thailand,TH02,Boutique,SKU0045,1,1601,Shipped,
ORD005957,2024-08-22,2024-08-24,2024-08-27,Thailand,TH01,Boutique,SKU0032,1,3080,Shipped,
ORD005958,2024-05-14,2024-05-15,2024-05-15,Thailand,TH02,Boutique,SKU0057,3,5270,Shipped,
ORD005959,2024-08-25,2024-08-28,2024-08-28,Malaysia,MY02,Boutique,SKU0096,1,5485,Shipped,
ORD005960,2024-10-20,2024-10-21,2024-10-22,Malaysia,MY02,Ecom,SKU0067,2,4695,Shipped,
ORD005961,2024-05-28,2024-05-29,2024-05-28,Vietnam,VN01,Ecom,SKU0007,1,1899,Shipped,
ORD005962,2024-03-02,2024-03-03,2024-03-03,Singapore,SG02,Omni,SKU0048,1,1643,Shipped,
ORD005963,2024-01-10,2024-01-11,2024-01-11,Singapore,SG01,Ecom,SKU0034,2,976,Shipped,
ORD005964,2024-08-14,2024-08-15,2024-08-15,Malaysia,MY01,Ecom,SKU0048,2,1643,Shipped,
ORD005965,2024-10-18,2024-10-21,2024-10-21,Thailand,TH02,Boutique,SKU0087,1,1775,Shipped,
ORD005966,2024-04-14,2024-04-15,2024-04-16,Singapore,SG01,Omni,SKU0038,2,717,Shipped,
ORD005967,2024-07-23,2024-07-27,2024-07-23,Singapore,SG01,Boutique,SKU0088,1,1982,Shipped,
ORD005968,2024-02-22,2024-02-23,2024-02-26,Malaysia,MY01,Boutique,SKU0021,1,1349,Shipped,
ORD005969,2024-02-09,2024-02-11,2024-02-10,Malaysia,MY02,Boutique,SKU0042,1,3121,Shipped,
ORD005970,2024-06-09,2024-06-10,2024-06-11,Singapore,SG01,Omni,SKU0076,3,1328,Shipped,
ORD005971,2024-03-12,2024-03-14,2024-03-16,Indonesia,ID02,Ecom,SKU0054,2,1106,Shipped,
ORD005972,2024-09-02,2024-09-03,2024-09-05,Singapore,SG02,Ecom,SKU0072,1,1375,Shipped,
ORD005973,2024-11-13,2024-11-15,2024-11-15,Indonesia,ID02,Omni,SKU0100,1,3175,Shipped,
ORD005974,2024-07-17,2024-07-18,2024-07-18,Indonesia,ID01,Boutique,SKU0043,2,1125,Shipped,
ORD005975,2024-02-08,2024-02-09,2024-02-08,Malaysia,MY01,Boutique,SKU0086,3,1940,Shipped,
ORD005976,2024-01-03,2024-01-04,2024-01-04,Indonesia,ID01,Boutique,SKU0074,1,669,Shipped,
ORD005977,2024-03-04,2024-03-06,2024-03-04,Indonesia,ID01,Boutique,SKU0005,1,3133,Shipped,
ORD005978,2024-01-06,2024-01-07,2024-01-08,Singapore,SG02,Ecom,SKU0027,1,1066,Shipped,
ORD005979,2024-04-28,2024-04-29,2024-04-28,Indonesia,ID01,Boutique,SKU0006,2,1521,Shipped,
ORD005980,2024-07-20,2024-07-21,2024-07-20,Thailand,TH01,Ecom,SKU0073,1,2618,Shipped,
ORD005981,2024-04-14,2024-04-17,2024-04-14,Vietnam,VN02,Ecom,SKU0097,2,3861,Shipped,
ORD005982,2024-09-19,2024-09-21,2024-09-20,Malaysia,MY02,Boutique,SKU0041,1,1218,Shipped,
ORD005983,2024-04-29,2024-04-30,2024-04-29,Malaysia,MY01,Ecom,SKU0071,1,1251,Shipped,
ORD005984,2024-03-26,2024-03-27,2024-03-29,Indonesia,ID01,Boutique,SKU0030,1,1890,Shipped,
ORD005985,2024-12-14,2024-12-15,2024-12-15,Vietnam,VN02,Ecom,SKU0017,2,2721,Shipped,
ORD005986,2024-09-28,2024-09-29,2024-10-02,Malaysia,MY02,Boutique,SKU0088,1,1982,Shipped,
ORD005987,2024-04-25,2024-04-27,2024-04-26,Malaysia,MY01,Boutique,SKU0034,1,976,Shipped,
ORD005988,2024-01-28,2024-01-30,2024-01-28,Indonesia,ID01,Boutique,SKU0093,1,3242,Shipped,
ORD005989,2024-06-16,2024-06-18,2024-06-19,Vietnam,VN02,Boutique,SKU0022,2,1868,Shipped,
ORD005990,2024-12-09,2024-12-10,2024-12-09,Malaysia,MY01,Boutique,SKU0019,2,3269,Shipped,
ORD005991,2024-06-18,2024-06-19,2024-06-19,Thailand,TH01,Omni,SKU0095,3,632,Shipped,
ORD005992,2024-06-07,2024-06-09,2024-06-12,Indonesia,ID01,Boutique,SKU0017,1,2721,Shipped,
ORD005993,2024-11-21,2024-11-23,2024-11-26,Malaysia,MY01,Boutique,SKU0033,2,1461,Shipped,
ORD005994,2024-12-07,2024-12-08,2024-12-10,Singapore,SG01,Ecom,SKU0059,1,1074,Shipped,
ORD005995,2024-08-10,2024-08-14,2024-08-13,Vietnam,VN02,Boutique,SKU0043,1,1125,Shipped,
ORD005996,2024-08-18,2024-08-20,2024-08-23,Malaysia,MY01,Omni,SKU0033,3,1461,Shipped,
ORD005997,2024-01-10,2024-01-12,2024-01-11,Singapore,SG02,Boutique,SKU0002,1,957,Shipped,
ORD005998,2024-01-02,2024-01-04,2024-01-06,Malaysia,MY02,Ecom,SKU0041,1,1218,Shipped,
ORD005999,2024-12-26,2024-12-28,2024-12-28,Singapore,SG01,Ecom,SKU0019,2,3269,Shipped,
ORD006000,2024-07-06,2024-07-08,2024-07-06,Singapore,SG02,Omni,SKU0086,3,1940,Shipped,
ORD006001,2024-06-03,2024-06-04,2024-06-03,Thailand,TH02,Boutique,SKU0024,1,2435,Shipped,
ORD006002,2024-12-22,2024-12-24,2024-12-23,Malaysia,MY02,Boutique,SKU0077,1,3890,Shipped,
ORD006003,2024-09-22,2024-09-23,,Indonesia,ID01,Ecom,SKU0028,1,1606,Cancelled,Customer cancellation
ORD006004,2024-04-30,2024-05-03,2024-05-02,Indonesia,ID02,Boutique,SKU0080,2,1341,Shipped,
ORD006005,2024-03-13,2024-03-14,2024-03-15,Thailand,TH02,Ecom,SKU0043,2,1125,Shipped,
ORD006006,2024-12-19,2024-12-22,2024-12-20,Thailand,TH01,Boutique,SKU0055,2,6320,Shipped,
ORD006007,2024-10-12,2024-10-14,2024-10-15,Indonesia,ID02,Boutique,SKU0055,3,6320,Shipped,
ORD006008,2024-03-06,2024-03-08,2024-03-09,Singapore,SG01,Boutique,SKU0092,1,4344,Shipped,
ORD006009,2024-05-24,2024-05-27,,Thailand,TH02,Ecom,SKU0056,2,604,Cancelled,Address issue
ORD006010,2024-06-12,2024-06-13,2024-06-17,Singapore,SG01,Ecom,SKU0068,3,2033,Shipped,
ORD006011,2024-09-12,2024-09-14,2024-09-13,Singapore,SG02,Ecom,SKU0082,1,6080,Shipped,
ORD006012,2024-08-03,2024-08-04,2024-08-05,Vietnam,VN02,Boutique,SKU0086,3,1940,Shipped,
ORD006013,2024-06-10,2024-06-11,2024-06-13,Singapore,SG02,Boutique,SKU0009,3,3675,Shipped,
ORD006014,2024-09-30,2024-10-01,2024-10-04,Indonesia,ID01,Boutique,SKU0017,1,2721,Shipped,
ORD006015,2024-06-01,2024-06-03,2024-06-02,Vietnam,VN02,Ecom,SKU0002,1,957,Shipped,
ORD006016,2024-03-19,2024-03-20,2024-03-21,Malaysia,MY01,Ecom,SKU0050,1,1317,Shipped,
ORD006017,2024-10-18,2024-10-19,2024-10-20,Indonesia,ID01,Ecom,SKU0041,1,1218,Shipped,
ORD006018,2024-09-26,2024-09-28,2024-09-27,Vietnam,VN02,Boutique,SKU0046,1,4751,Shipped,
ORD006019,2024-10-01,2024-10-02,2024-10-01,Singapore,SG01,Ecom,SKU0031,1,5332,Shipped,
ORD006020,2024-01-02,2024-01-03,2024-01-04,Indonesia,ID02,Ecom,SKU0013,1,2065,Shipped,
ORD006021,2024-08-10,2024-08-11,2024-08-11,Malaysia,MY02,Boutique,SKU0073,1,2618,Shipped,
ORD006022,2024-10-12,2024-10-14,2024-10-14,Vietnam,VN01,Boutique,SKU0067,1,4695,Shipped,
ORD006023,2024-12-10,2024-12-11,,Thailand,TH01,Omni,SKU0068,1,2033,Cancelled,No stock
ORD006024,2024-08-27,2024-08-28,2024-08-27,Vietnam,VN01,Ecom,SKU0070,1,1946,Shipped,
ORD006025,2024-02-03,2024-02-05,2024-02-03,Vietnam,VN02,Boutique,SKU0040,1,1562,Shipped,
ORD006026,2024-12-18,2024-12-19,2024-12-19,Thailand,TH02,Ecom,SKU0093,1,3242,Shipped,
ORD006027,2024-06-27,2024-06-29,2024-06-29,Indonesia,ID02,Ecom,SKU0098,1,3399,Shipped,
ORD006028,2024-03-17,2024-03-19,2024-03-18,Malaysia,MY02,Omni,SKU0004,2,3457,Shipped,
ORD006029,2024-05-19,2024-05-20,2024-05-24,Thailand,TH01,Boutique,SKU0038,3,717,Shipped,
ORD006030,2024-05-12,2024-05-14,2024-05-12,Indonesia,ID02,Ecom,SKU0017,2,2721,Shipped,
ORD006031,2024-05-26,2024-05-27,2024-05-27,Indonesia,ID01,Ecom,SKU0052,2,3221,Shipped,
ORD006032,2024-11-25,2024-11-27,,Indonesia,ID02,Boutique,SKU0049,3,2144,Cancelled,Payment failure
ORD006033,2024-04-30,2024-05-02,2024-05-01,Indonesia,ID02,Ecom,SKU0048,1,1643,Shipped,
ORD006034,2024-02-27,2024-02-28,2024-02-27,Indonesia,ID01,Ecom,SKU0060,3,734,Shipped,
ORD006035,2024-05-20,2024-05-21,2024-05-22,Malaysia,MY02,Boutique,SKU0022,1,1868,Shipped,
ORD006036,2024-04-04,2024-04-07,2024-04-05,Malaysia,MY02,Boutique,SKU0013,3,2065,Shipped,
ORD006037,2024-10-22,2024-10-25,2024-10-23,Thailand,TH02,Boutique,SKU0002,1,957,Shipped,
ORD006038,2024-01-05,2024-01-07,2024-01-08,Vietnam,VN01,Omni,SKU0037,1,1142,Shipped,
